"","Mktrait","SCseg","Predicted","Probability","CombCol"
"169","TEND","PROD","agree",0.224489550493546,"PROD|TEND"
"170","TEND","PROD","strongly_agree",0.0631722833665217,"PROD|TEND"
"171","TEND","PRODTRAD","strongly_disagree",0.145781267374915,"PRODTRAD|TEND"
"172","TEND","PRODTRAD","disagree",0.176064956740129,"PRODTRAD|TEND"
"173","TEND","PRODTRAD","not_sure",0.344851036748756,"PRODTRAD|TEND"
"174","TEND","PRODTRAD","agree",0.256254940517723,"PRODTRAD|TEND"
"175","TEND","PRODTRAD","strongly_agree",0.0770477986184754,"PRODTRAD|TEND"
"176","TEND","TRAD","strongly_disagree",0.039565029041691,"TRAD|TEND"
"177","TEND","TRAD","disagree",0.0632195277970178,"TRAD|TEND"
"178","TEND","TRAD","not_sure",0.2228325567624,"TRAD|TEND"
"179","TEND","TRAD","agree",0.417415499793333,"TRAD|TEND"
"180","TEND","TRAD","strongly_agree",0.256967386605559,"TRAD|TEND"
"181","TEXT","PROD","strongly_disagree",0.0927518599933127,"PROD|TEXT"
"182","TEXT","PROD","disagree",0.128616755811266,"PROD|TEXT"
"183","TEXT","PROD","not_sure",0.323727646306584,"PROD|TEXT"
"184","TEXT","PROD","agree",0.33259465289112,"PROD|TEXT"
"185","TEXT","PROD","strongly_agree",0.122309084997717,"PROD|TEXT"
"186","TEXT","PRODTRAD","strongly_disagree",0.0651545475199741,"PRODTRAD|TEXT"
"187","TEXT","PRODTRAD","disagree",0.0971963345501985,"PRODTRAD|TEXT"
"188","TEXT","PRODTRAD","not_sure",0.287257205403201,"PRODTRAD|TEXT"
"189","TEXT","PRODTRAD","agree",0.38067181667169,"PRODTRAD|TEXT"
"190","TEXT","PRODTRAD","strongly_agree",0.169720095854936,"PRODTRAD|TEXT"
"191","TEXT","TRAD","strongly_disagree",0.0158872000302318,"TRAD|TEXT"
"192","TEXT","TRAD","disagree",0.0270780926697219,"TRAD|TEXT"
"193","TEXT","TRAD","not_sure",0.116145124046054,"TRAD|TEXT"
"194","TEXT","TRAD","agree",0.372100113568703,"TRAD|TEXT"
"195","TEXT","TRAD","strongly_agree",0.468789469685289,"TRAD|TEXT"
"196","USHP","PROD","strongly_disagree",0.0230878434322704,"PROD|USHP"
"197","USHP","PROD","disagree",0.0385817717185198,"PROD|USHP"
"198","USHP","PROD","not_sure",0.15524707930107,"PROD|USHP"
"199","USHP","PROD","agree",0.406984681857967,"PROD|USHP"
"200","USHP","PROD","strongly_agree",0.376098623690172,"PROD|USHP"
"201","USHP","PRODTRAD","strongly_disagree",0.024142735012815,"PRODTRAD|USHP"
"202","USHP","PRODTRAD","disagree",0.0402284300381059,"PRODTRAD|USHP"
"203","USHP","PRODTRAD","not_sure",0.160418716428442,"PRODTRAD|USHP"
"204","USHP","PRODTRAD","agree",0.409786084960494,"PRODTRAD|USHP"
"205","USHP","PRODTRAD","strongly_agree",0.365424033560143,"PRODTRAD|USHP"
"206","USHP","TRAD","strongly_disagree",0.0205036960687925,"TRAD|USHP"
"207","USHP","TRAD","disagree",0.0345066062361098,"TRAD|USHP"
"208","USHP","TRAD","not_sure",0.142002749303419,"TRAD|USHP"
"209","USHP","TRAD","agree",0.398016775572524,"TRAD|USHP"
"210","USHP","TRAD","strongly_agree",0.404970172819155,"TRAD|USHP"
